possession_team,player,position,location,distance_to_goal,angle_to_goal,shot_speed,play_pattern,minute,shot_body_part,shot_one_on_one,shot_first_time,shot_outcome,goalkeeper_location,goalkeeper_distance,defensive_pressure,statsbomb_xg,AJS_xg
Nigeria Women's,Antionette Oyedupe Payne,Midfielder,"[103.8, 18.1]",27.48236,9.08143,288.97469,From Goal Kick,39,Foot,False,False,Blocked,"[118.2, 37.8]",24.40184,2,0.00612785,0.0083939
New Zealand Women's,Katie Bowen,Defender,"[103.8, 39.3]",16.23083,25.37273,49.55676,Regular Play,37,Foot,False,True,Off T,"[119.1, 40.4]",15.33949,2,0.096746475,0.0034495
Nigeria Women's,Asisat Lamina Oshoala,Forward,"[109.4, 36.5]",11.26055,34.38018,5.54711,From Corner,40,Head,False,False,Off T,"[119.4, 39.3]",10.3846,7,0.045037534,0.0360575
Philippines Women's,Katrina Jacqueline Rivera Guillou,Forward,"[100.5, 34.3]",20.40221,19.51033,17.08412,Regular Play,46,Foot,False,False,Off T,"[118.3, 39.5]",18.544,2,0.09355971,0.0675879
Canada Women's,Christine Margaret Sinclair,Midfielder,"[108.0, 40.0]",12.00375,33.90514,25.63726,Penalty,49,Foot,False,False,Saved,"[120, 40.3]",12.00375,0,0.7835,0.4904534
New Zealand Women's,Ria Percival,Midfielder,"[96.7, 45.4]",23.85162,17.06801,40.95177,From Throw In,48,Foot,False,True,Wayward,"[118.1, 39.7]",22.14611,1,0.023663597,0.001355
Canada Women's,Adriana Kristina Leon,Forward,"[96.8, 13.2]",35.67422,7.68061,25.49142,From Free Kick,56,Foot,False,False,Off T,"[118.9, 39.1]",34.04732,0,0.008331842,0.0123583
New Zealand Women's,Ria Percival,Midfielder,"[94.7, 37.6]",25.44366,16.28385,14.70671,From Throw In,49,Foot,False,True,Saved,"[118.8, 39.8]",24.20021,1,0.02531588,0.0372453
Canada Women's,Cloé Zoé Eyja Lacasse,Forward,"[96.6, 45.3]",23.92823,17.03132,137.90931,Regular Play,65,Foot,False,False,Blocked,"[118.9, 40.9]",22.72994,1,0.027489422,0.0031325
United States Women's,Alexandra Morgan Carrasco,Forward,"[110.1, 43.0]",10.26158,38.25631,56.72484,From Free Kick,2,Foot,False,False,Blocked,"[117.7, 41.6]",7.72787,6,0.11099138,0.0073122
New Zealand Women's,Hannah Wilkinson,Forward,"[113.9, 41.2]",6.16604,61.12442,16.34549,From Corner,57,Head,False,False,Off T,"[115.8, 41.0]",1.9105,4,0.19829524,0.0795915
Canada Women's,Evelyne Viens,Forward,"[113.5, 31.9]",10.62121,25.5759,22.65631,From Counter,65,Foot,True,False,Saved,"[118.2, 36.4]",6.50692,2,0.250014,0.0919283
United States Women's,Andi Sullivan,Midfielder,"[98.9, 52.4]",24.32324,14.95536,36.3656,From Free Kick,3,Foot,False,True,Off T,"[117.8, 42.6]",21.28967,1,0.034714725,0.0018563
New Zealand Women's,Jacqueline Anne Hand,Forward,"[101.7, 41.7]",18.35347,22.49649,19.9685,Regular Play,63,Foot,False,True,Post,"[114.4, 40.8]",12.73185,1,0.14709665,0.2434487
Nigeria Women's,Christy Onyenaturuchi Ucheibe,Midfielder,"[80.7, 47.9]",40.02812,10.26272,22.606,From Throw In,66,Foot,False,False,Off T,"[118.3, 41.3]",38.17486,1,0.007532744,0.0239939
United States Women's,Julie Beth Ertz,Defender,"[109.3, 33.6]",12.62458,28.21458,11.36633,From Free Kick,4,Head,False,False,Off T,"[118.6, 37.7]",10.16366,6,0.050337024,0.0144175
New Zealand Women's,Hannah Wilkinson,Forward,"[110.4, 43.1]",10.0,39.05635,12.40926,From Free Kick,74,Head,False,False,Saved,"[119.1, 41.2]",8.90505,5,0.052107856,0.0177831
Canada Women's,Jordyn Pamela Huitema,Forward,"[109.0, 31.6]",14.02462,23.71556,94.22868,Regular Play,71,Foot,False,True,Blocked,"[118.8, 37.7]",11.5434,1,0.07328784,0.0160097
United States Women's,Sophia Olivia Smith,Forward,"[111.1, 29.3]",14.14956,19.22525,27.47349,From Throw In,13,Foot,True,False,Goal,"[115.9, 34.7]",7.22496,1,0.25134182,0.3394055
New Zealand Women's,Olivia Chance,Forward,"[99.0, 27.4]",24.64569,14.50881,30.20942,Regular Play,81,Foot,False,False,Off T,"[118.1, 38.7]",22.19234,2,0.03107266,0.0046767
Nigeria Women's,Michelle Alozie,Defender,"[112.0, 33.1]",10.7629,29.75346,37.08889,From Free Kick,74,Foot,False,True,Blocked,"[118.7, 37.6]",8.07094,3,0.08511382,0.0017178
United States Women's,Savannah Marie DeMelo,Midfielder,"[108.7, 48.9]",14.20035,23.71993,18.21919,Regular Play,18,Foot,False,True,Saved,"[117.4, 43.0]",10.5119,3,0.06761153,0.4868092
New Zealand Women's,Carleigh Bennett Frilles,Forward,"[101.1, 18.3]",29.00362,9.48784,26.07622,From Goal Kick,83,Foot,False,False,Wayward,"[116.9, 37.7]",25.01999,1,0.012746707,0.0136159
Nigeria Women's,Michelle Alozie,Defender,"[113.1, 34.4]",9.07855,36.19447,80.73123,From Free Kick,74,Foot,False,True,Blocked,"[118.3, 38.0]",6.32456,4,0.16156048,0.002357
United States Women's,Savannah Marie DeMelo,Midfielder,"[113.1, 46.7]",9.41116,33.89627,38.6883,Regular Play,20,Foot,False,True,Blocked,"[117.2, 44.2]",4.80208,1,0.13117644,0.0939084
Philippines Women's,Katrina Jacqueline Rivera Guillou,Midfielder,"[94.3, 31.1]",27.29707,14.41811,18.05455,Regular Play,85,Foot,False,False,Off T,"[119.1, 38.8]",25.96786,1,0.031529173,0.0735949
Canada Women's,Julia Angela Grosso,Midfielder,"[105.7, 58.1]",22.83265,11.64459,152.90677,From Throw In,76,Foot,False,False,Blocked,"[118.2, 41.3]",20.94015,2,0.013925538,0.0025918
United States Women's,Emily Ann Fox,Defender,"[96.7, 54.0]",27.02924,13.37721,174.07447,Regular Play,20,Foot,False,False,Blocked,"[117.2, 41.7]",23.9069,4,0.018460058,0.0095269
New Zealand Women's,Hannah Wilkinson,Forward,"[114.5, 40.5]",5.50364,67.2355,12.21427,From Corner,90,Head,False,False,Off T,"[115.9, 40.8]",1.43178,5,0.15533099,0.1860965
Canada Women's,Evelyne Viens,Forward,"[103.7, 29.4]",19.60867,17.82343,103.47037,From Counter,83,Foot,False,False,Blocked,"[118.5, 38.0]",17.11724,3,0.04146684,0.0130301
United States Women's,Sophia Olivia Smith,Forward,"[108.2, 56.4]",19.96121,12.64338,263.37872,Regular Play,24,Foot,False,False,Blocked,"[117.1, 44.8]",14.62088,4,0.024224482,0.0338755
New Zealand Women's,Hannah Wilkinson,Forward,"[106.9, 44.2]",13.66821,28.93964,3.74068,Regular Play,91,Head,False,False,Wayward,"[118.8, 40.8]",12.37619,3,0.025423516,0.0420913
Canada Women's,Jordyn Pamela Huitema,Midfielder,"[109.9, 31.7]",13.26537,24.45404,10.51616,From Corner,86,Head,False,False,Saved Off Target,"[119.3, 37.8]",11.2058,3,0.025279699,0.102926
United States Women's,Alexandra Morgan Carrasco,Forward,"[113.1, 25.0]",16.78392,10.6611,14.80684,Regular Play,27,Foot,True,False,Off T,"[117.2, 34.9]",10.71541,0,0.025811886,0.6678634
New Zealand Women's,Grace Joanna Ella Jale,Defender,"[110.4, 32.5]",12.36932,26.71909,18.24645,Regular Play,92,Foot,False,True,Saved,"[118.5, 37.5]",9.51893,1,0.09750076,0.1060808
Canada Women's,Jordyn Pamela Huitema,Midfielder,"[111.0, 47.2]",11.34063,29.76107,29.6792,Regular Play,89,Head,False,False,Off T,"[117.7, 41.7]",8.66833,2,0.06612606,0.0205683
United States Women's,Lindsey Michelle Horan,Midfielder,"[103.5, 29.2]",19.88618,17.54303,22.81993,From Free Kick,30,Foot,False,True,Off T,"[116.4, 37.9]",15.55956,1,0.03585728,0.0139424
New Zealand Women's,Catherine Joan Bott,Defender,"[112.4, 39.2]",7.67919,50.67526,11.23354,From Corner,92,Foot,False,True,Wayward,"[119.0, 41.7]",7.05762,5,0.0851375,0.1275302
Canada Women's,Sophie Schmidt,Midfielder,"[109.4, 14.7]",27.70776,5.87296,19.66696,From Throw In,93,Foot,False,False,Saved,"[118.9, 37.2]",24.42335,3,0.005517204,0.0653052
United States Women's,Sophia Olivia Smith,Forward,"[108.5, 31.6]",14.42012,23.39829,17.5483,From Throw In,32,Foot,False,False,Off T,"[115.9, 37.7]",9.5901,2,0.109036036,0.1898946
New Zealand Women's,Catherine Joan Bott,Defender,"[77.3, 42.8]",42.77312,9.76512,21.72052,Regular Play,93,Foot,False,False,Saved,"[118.4, 40.3]",41.17596,1,0.005893426,0.0244974
Canada Women's,Jordyn Pamela Huitema,Midfielder,"[109.5, 51.2]",15.13473,19.61541,451.05591,From Corner,97,Foot,False,True,Blocked,"[115.7, 44.3]",9.27631,2,0.055457335,0.0126005
United States Women's,Julie Beth Ertz,Defender,"[112.6, 46.5]",9.65401,34.16707,9.75386,From Corner,34,Head,False,False,Saved,"[117.7, 42.3]",6.60681,3,0.106067136,0.110684
United States Women's,Alexandra Morgan Carrasco,Forward,"[107.8, 40.0]",12.20369,33.381,27.093,Penalty,43,Foot,False,False,Saved,"[120, 40.3]",12.20369,0,0.7835,0.4205081
United States Women's,Alexandra Morgan Carrasco,Forward,"[110.0, 43.8]",10.59481,36.51932,9.07052,Regular Play,43,Foot,False,True,Off T,"[117.5, 38.3]",9.30054,4,0.39505517,0.0989062
United States Women's,Lindsey Michelle Horan,Midfielder,"[109.1, 47.5]",13.06331,26.9024,45.52104,From Corner,49,Foot,False,True,Wayward,"[118.1, 42.2]",10.44462,3,0.07618932,0.0037542
United States Women's,Alexandra Morgan Carrasco,Forward,"[114.3, 39.6]",5.74282,64.85559,10.96866,From Corner,49,Foot,False,True,Blocked,"[117.7, 41.7]",3.99625,2,0.29629257,0.2693253
United States Women's,Sophia Olivia Smith,Forward,"[104.0, 26.9]",20.87007,15.50548,12.3759,From Corner,51,Foot,False,True,Goal,"[113.5, 33.1]",11.34416,1,0.037383813,0.4365952
United States Women's,Sophia Olivia Smith,Forward,"[108.7, 36.3]",11.98708,32.40898,16.04086,From Kick Off,45,Foot,False,False,Off T,"[111.9, 36.7]",3.2249,3,0.37882164,0.1525325
United States Women's,Julie Beth Ertz,Defender,"[115.8, 35.0]",6.7624,43.5557,14.47726,From Free Kick,48,Head,False,False,Off T,"[118.9, 38.6]",4.75079,3,0.18475801,0.0311474
United States Women's,Lindsey Michelle Horan,Midfielder,"[108.0, 36.7]",12.52837,31.46041,17.69514,Regular Play,49,Foot,False,True,Off T,"[117.6, 40.1]",10.1843,1,0.087851174,0.1196624
United States Women's,Lindsey Michelle Horan,Midfielder,"[113.9, 32.9]",9.5901,29.60856,19.55387,From Free Kick,59,Head,False,False,Wayward,"[118.6, 37.6]",6.6468,4,0.06188937,0.0109468
United States Women's,Megan Anna Rapinoe,Forward,"[112.4, 24.1]",17.89413,10.27762,33.0967,From Throw In,65,Foot,False,True,Wayward,"[115.3, 33.8]",10.12423,0,0.017614,0.0197211
United States Women's,Emily Ann Fox,Defender,"[113.5, 46.6]",9.05207,34.76639,16.25687,From Throw In,65,Foot,False,False,Off T,"[116.8, 42.9]",4.95782,3,0.22053687,0.1930076
United States Women's,Megan Anna Rapinoe,Forward,"[112.7, 32.1]",10.97862,26.50889,18.30862,Regular Play,70,Foot,False,True,Off T,"[117.6, 42.8]",11.7686,0,0.25849634,0.1769093
United States Women's,Lindsey Michelle Horan,Midfielder,"[106.3, 41.5]",13.75245,29.71153,21.10016,Regular Play,76,Foot,False,False,Goal,"[118.2, 48.5]",13.80616,1,0.16810499,0.2101862
United States Women's,Megan Anna Rapinoe,Forward,"[87.0, 33.5]",33.69332,12.15162,25.87562,From Free Kick,78,Foot,False,False,Off T,"[118.7, 39.9]",32.3396,0,0.02270913,0.0050883
Argentina Women's,Mariana Valeria Larroquette,Forward,"[83.4, 46.4]",37.10485,11.11734,11.5589,From Free Kick,1,Foot,False,False,Off T,"[118.4, 40.1]",35.56248,1,0.007161907,0.1811657
United States Women's,Julie Beth Ertz,Defender,"[116.7, 32.3]",8.6539,21.44571,30.25723,From Corner,80,Foot,False,True,Blocked,"[119.2, 37.8]",6.04152,4,0.07940953,0.0036494
Sweden Women's,Estefanía Romina Banini Ruiz,Midfielder,"[87.2, 22.1]",37.51107,9.77465,18.41207,From Throw In,14,Foot,False,False,Off T,"[118.2, 39.6]",35.59846,2,0.008746947,0.0436371
United States Women's,Rosemary Kathleen Lavelle,Midfielder,"[105.9, 49.5]",16.83597,20.91634,16.8651,Regular Play,84,Foot,False,True,Post,"[115.9, 42.8]",12.03703,2,0.15859981,0.2144011
Sweden Women's,Olivia Alma Charlotta Schough,Forward,"[87.1, 35.9]",33.19292,12.47698,23.08114,From Free Kick,18,Foot,False,False,Saved,"[118.9, 41.0]",32.20637,0,0.026773613,0.079891
United States Women's,Lindsey Michelle Horan,Midfielder,"[104.1, 35.9]",16.49758,24.21661,21.14234,Regular Play,98,Foot,False,True,Off T,"[117.3, 38.5]",13.45362,2,0.074365914,0.0878211
Argentina Women's,Mariana Valeria Larroquette,Forward,"[109.7, 33.6]",12.28739,28.72266,11.69,From Free Kick,22,Head,False,False,Off T,"[118.1, 39.1]",10.04042,2,0.06461144,0.0214656
Sweden Women's,Olivia Alma Charlotta Schough,Forward,"[112.4, 37.0]",8.28553,45.19511,6.33199,From Throw In,28,Head,False,False,Off T,"[118.0, 40.6]",6.65733,3,0.14654323,0.0307654
Sweden Women's,Magdalena Lilly Eriksson,Defender,"[95.6, 48.9]",25.87122,15.23231,65.20162,From Free Kick,50,Foot,False,False,Blocked,"[118.7, 40.7]",24.51224,0,0.060867224,0.0017268
Sweden Women's,Anna Sandberg,Defender,"[97.4, 37.8]",22.73785,18.1848,62.52623,From Free Kick,50,Foot,False,False,Blocked,"[118.3, 39.2]",20.94684,2,0.033804554,0.0022258
Argentina Women's,Estefanía Romina Banini Ruiz,Midfielder,"[93.3, 43.7]",26.91561,15.36906,19.622,Regular Play,55,Foot,False,False,Saved,"[118.6, 40.6]",25.48921,1,0.03451146,0.1508093
Sweden Women's,Rebecka Blomqvist,Forward,"[114.6, 40.1]",5.4037,68.20709,15.54123,Regular Play,65,Head,False,False,Goal,"[118.5, 41.7]",4.21545,2,0.4833052,0.3588399
Sweden Women's,Hanna Ulrika Bennison,Midfielder,"[97.8, 56.4]",27.42353,12.40742,17.15118,From Keeper,81,Foot,False,False,Off T,"[117.6, 41.9]",24.5416,0,0.022614114,0.1188729
Argentina Women's,Érica Noelia Lonigro,Forward,"[106.5, 45.5]",14.46686,26.76891,13.85071,From Free Kick,83,Head,False,False,Saved,"[117.9, 41.2]",12.18401,4,0.04728695,0.0205457
Sweden Women's,Elin Ingrid Johanna Rubensson,Midfielder,"[108.0, 40.0]",12.00375,33.90514,21.72204,Penalty,89,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9091355
Argentina Women's,Érica Noelia Lonigro,Forward,"[115.2, 42.5]",5.28015,67.59667,9.08952,Regular Play,91,Head,False,False,Off T,"[119.4, 39.2]",5.34135,1,0.17801093,0.4257009
Korea Republic Women's,So-Hyun Cho,Midfielder,"[96.4, 41.3]",23.62118,17.60057,84.42045,From Throw In,2,Foot,False,True,Blocked,"[117.4, 40.2]",21.02879,0,0.053507283,0.0032042
Korea Republic Women's,Yu-Ri Choe,Forward,"[102.5, 24.4]",23.64445,13.2115,35.55503,From Free Kick,7,Foot,False,True,Saved,"[116.8, 37.0]",19.05912,2,0.03391163,0.0015953
Korea Republic Women's,So-Yun Ji,Midfielder,"[99.8, 55.8]",25.46154,13.11023,24.82825,From Free Kick,10,Foot,False,False,Saved,"[118.9, 40.8]",24.286,0,0.051007096,0.0046462
Colombia Women's,María Catalina Usme Pineda,Midfielder,"[97.3, 43.2]",22.88449,18.03615,46.45965,From Free Kick,27,Foot,False,True,Blocked,"[117.5, 39.6]",20.51828,1,0.036074,0.0026808
Colombia Women's,Leicy Maria Santos Herrera,Forward,"[106.5, 26.0]",19.66571,14.82555,11.97984,From Free Kick,27,Foot,False,True,Wayward,"[118.5, 41.3]",19.44454,1,0.085883304,0.0238826
Colombia Women's,Manuela Vanegas Cataño,Defender,"[105.9, 52.9]",18.90952,16.69309,45.19495,From Free Kick,27,Foot,False,True,Blocked,"[116.7, 42.9]",14.7187,1,0.051883783,0.0059546
Colombia Women's,María Catalina Usme Pineda,Midfielder,"[108.1, 40.1]",11.90168,34.18362,16.84511,Penalty,29,Foot,False,False,Goal,"[120, 40.3]",11.90168,0,0.7835,0.8579499
Colombia Women's,María Catalina Usme Pineda,Forward,"[90.8, 57.5]",33.88923,10.6643,24.16127,From Free Kick,37,Foot,False,False,Saved,"[117.8, 40.3]",32.01312,0,0.008178672,0.0109207
Korea Republic Women's,Linda Lizeth Caicedo Alegría,Forward,"[100.0, 24.0]",25.80097,12.64976,12.81333,From Keeper,38,Foot,False,False,Goal,"[116.7, 37.4]",21.41145,3,0.026574625,0.34151
Colombia Women's,Leicy Maria Santos Herrera,Midfielder,"[101.2, 29.5]",21.68133,16.76951,147.65275,Regular Play,45,Foot,False,False,Blocked,"[117.6, 37.9]",18.42607,3,0.052203767,0.0036742
Korea Republic Women's,Geum-Min Lee,Midfielder,"[111.2, 44.3]",9.66644,38.82549,15.82232,Regular Play,53,Head,False,False,Saved,"[118.1, 39.2]",8.58021,1,0.16679053,0.2579832
Korea Republic Women's,Yu-Ri Choe,Forward,"[105.7, 23.8]",21.83438,12.73022,107.33117,From Corner,54,Foot,False,True,Blocked,"[116.7, 36.4]",16.72603,1,0.022398273,0.0035112
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[111.7, 44.3]",9.21358,40.35791,9.62743,From Corner,55,Head,False,False,Off T,"[118.4, 40.9]",7.51332,4,0.06570281,0.0992511
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[111.8, 41.3]",8.26075,47.58181,8.81475,From Keeper,60,Head,False,False,Off T,"[118.5, 40.7]",6.72681,3,0.12975976,0.1040219
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[85.2, 43.1]",34.91246,11.93188,22.12276,Regular Play,63,Foot,False,False,Saved,"[118.0, 40.4]",32.91094,2,0.017027374,0.0184834
Colombia Women's,Lorena Bedoya Durango,Midfielder,"[103.3, 24.7]",22.85279,13.5084,183.79866,From Free Kick,66,Foot,False,False,Blocked,"[119.0, 38.0]",20.5762,3,0.017273055,0.0015026
Colombia Women's,María Catalina Usme Pineda,Midfielder,"[98.7, 38.6]",21.36773,19.3823,182.4337,Regular Play,70,Foot,False,False,Blocked,"[117.5, 39.4]",18.81701,2,0.047468197,0.0050509
Colombia Women's,Manuela Vanegas Cataño,Defender,"[108.9, 39.5]",11.12879,36.33879,15.17563,From Corner,78,Head,False,False,Wayward,"[118.7, 39.4]",9.80051,4,0.03962108,0.0350404
Colombia Women's,Linda Lizeth Caicedo Alegría,Forward,"[99.1, 36.1]",21.31783,19.13006,274.47732,Regular Play,80,Foot,False,False,Blocked,"[117.5, 39.6]",18.72992,1,0.039848775,0.0071014
Colombia Women's,Jorelyn Andrea Daniela Carabalí Martínez,Defender,"[114.7, 31.5]",10.27278,22.83501,12.95552,From Corner,81,Head,False,False,Off T,"[118.2, 37.2]",6.6888,1,0.070204586,0.1241623
Colombia Women's,María Catalina Usme Pineda,Midfielder,"[91.3, 56.8]",33.10498,10.98259,22.71089,Regular Play,87,Foot,False,False,Off T,"[118.0, 41.2]",30.92329,0,0.008044153,0.0338699
Colombia Women's,Mayra Tatiana Ramírez Ramírez,Forward,"[96.1, 49.5]",25.60957,15.23297,26.56594,From Throw In,92,Foot,False,False,Saved,"[117.5, 40.9]",23.06339,1,0.033504553,0.007866
Jamaica Women's,Atlanta Reigan Primus,Midfielder,"[96.6, 39.2]",23.42584,17.74158,266.50861,Regular Play,19,Foot,False,False,Blocked,"[118.8, 40.1]",22.21824,2,0.034333337,0.0122287
France Women's,Eugénie Le Sommer,Forward,"[106.9, 44.0]",13.61249,29.15373,8.87559,From Free Kick,27,Head,False,False,Saved,"[117.8, 41.2]",11.25389,3,0.05074876,0.087255
France Women's,Kadidiatou Diani,Forward,"[106.2, 53.1]",18.82233,16.5064,33.16137,Regular Play,35,Foot,False,False,Saved,"[117.3, 43.8]",14.48102,1,0.08868904,0.0102268
Brazil Women's,Adriana Leal da Silva,Midfielder,"[110.9, 30.0]",13.74409,20.78406,43.72476,Regular Play,0,Foot,False,False,Saved,"[113.7, 32.6]",3.82099,2,0.3223802,0.0936095
France Women's,Wendie Renard,Defender,"[118.5, 41.1]",1.7,133.73512,3.74614,From Corner,35,Head,False,False,Off T,"[118.9, 40.9]",0.44721,6,0.52572376,0.2506246
Brazil Women's,Beatriz Zaneratto João,Forward,"[111.3, 42.6]",8.99889,43.29806,10.8736,From Corner,1,Head,False,False,Saved Off Target,"[118.1, 40.9]",7.00928,2,0.060917206,0.1889748
Jamaica Women's,Khadija Monifa Shaw,Forward,"[88.3, 52.8]",34.0755,11.42965,24.30307,From Free Kick,40,Foot,False,False,Off T,"[118.3, 41.6]",32.02249,0,0.008030278,0.0104086
Brazil Women's,Débora Cristiane de Oliveira,Forward,"[112.8, 46.8]",9.7,33.14979,15.75704,Regular Play,3,Head,False,False,Off T,"[119.0, 43.1]",7.22011,2,0.07933729,0.1137121
France Women's,Kadidiatou Diani,Forward,"[101.2, 46.8]",19.89196,19.79755,312.76667,From Corner,49,Foot,False,False,Blocked,"[116.9, 42.1]",16.38841,3,0.047554243,0.007988
Brazil Women's,Antonia Ronnycleide da Costa Silva,Defender,"[104.1, 55.6]",22.06581,13.8096,24.82325,Regular Play,5,Foot,False,False,Off T,"[118.5, 43.0]",19.13426,1,0.036210794,0.0323252
France Women's,Clara Mateo,Midfielder,"[97.7, 48.2]",23.65798,16.63617,27.29785,From Corner,50,Foot,False,True,Off T,"[117.7, 41.4]",21.12439,2,0.02061912,0.0039334
Brazil Women's,Beatriz Zaneratto João,Forward,"[96.8, 56.0]",28.01303,12.41666,20.6587,From Free Kick,8,Foot,False,False,Off T,"[118.9, 41.3]",26.54242,3,0.020834688,0.1088314
France Women's,Kadidiatou Diani,Forward,"[115.7, 36.5]",5.73847,58.17574,6.97239,From Throw In,53,Head,False,False,Off T,"[119.4, 37.8]",3.92173,1,0.260916,0.1169359
Brazil Women's,Adriana Leal da Silva,Midfielder,"[106.1, 18.8]",25.60195,9.00479,4.95765,From Throw In,11,Foot,False,False,Wayward,"[118.8, 37.2]",22.35733,2,0.007621444,0.0725444
France Women's,Sandie Toletti,Midfielder,"[103.8, 34.0]",17.38189,22.32809,21.56396,From Corner,57,Foot,False,False,Off T,"[118.9, 39.1]",15.938,2,0.05136213,0.1410462
Brazil Women's,Lauren Eduarda Leal Costa,Defender,"[107.2, 39.7]",12.81405,31.85302,8.65295,From Corner,15,Head,False,False,Off T,"[119.5, 40.5]",12.32599,3,0.042497,0.1295279
Jamaica Women's,Cheyna Lee Matthews,Midfielder,"[106.1, 42.2]",14.02926,29.01773,13.9016,From Free Kick,64,Head,False,False,Saved,"[117.1, 41.1]",11.05486,2,0.052740317,0.0241102
Brazil Women's,Débora Cristiane de Oliveira,Forward,"[92.6, 35.1]",27.88907,14.70212,20.60678,From Free Kick,17,Foot,False,False,Off T,"[119.5, 41.5]",27.65086,0,0.06092985,0.0551029
France Women's,Kadidiatou Diani,Forward,"[114.0, 43.8]",6.94622,51.56489,14.55346,Regular Play,66,Head,False,False,Off T,"[118.7, 42.0]",5.03289,2,0.17687716,0.1359702
Argentina Women's,Mariana Valeria Larroquette,Forward,"[107.2, 38.4]",12.94025,31.308,9.7925,From Free Kick,0,Foot,False,False,Off T,"[117.8, 38.7]",10.60424,3,0.058051925,0.0447447
Brazil Women's,Ariadina Alves Borges,Midfielder,"[113.4, 44.6]",7.87718,44.79768,16.44876,Regular Play,18,Head,False,False,Goal,"[118.8, 42.3]",5.86941,2,0.1978263,0.4650458
Jamaica Women's,Khadija Monifa Shaw,Forward,"[95.2, 59.6]",31.42499,10.55633,212.61546,From Throw In,70,Foot,False,False,Blocked,"[116.8, 42.5]",27.54941,3,0.006675429,0.0014596
Italy Women's,Manuela Giugliano,Midfielder,"[105.5, 47.6]",16.23392,22.99224,197.31052,From Corner,3,Foot,False,True,Blocked,"[117.9, 40.6]",14.23938,2,0.056235168,0.0199876
Brazil Women's,Beatriz Zaneratto João,Forward,"[96.4, 31.0]",25.36632,15.33287,91.28187,Regular Play,23,Foot,False,False,Blocked,"[117.3, 38.0]",22.0411,2,0.03515782,0.0086934
