driverId,raceId,milliseconds,year,name,driverRef,constructorId,constructorRef,rank
1,1131,71632.95774647887,2024,Austrian Grand Prix,hamilton,131.0,mercedes,4.0
830,1131,71690.85915492958,2024,Austrian Grand Prix,max_verstappen,9.0,red_bull,5.0
846,1131,71735.21875,2024,Austrian Grand Prix,norris,1.0,mclaren,6.0
807,1131,72068.81690140846,2024,Austrian Grand Prix,hulkenberg,210.0,haas,7.0
815,1131,72077.04225352113,2024,Austrian Grand Prix,perez,9.0,red_bull,8.0
825,1131,72157.08450704225,2024,Austrian Grand Prix,kevin_magnussen,210.0,haas,9.0
817,1131,72168.54929577465,2024,Austrian Grand Prix,ricciardo,215.0,rb,10.0
842,1131,72176.95774647887,2024,Austrian Grand Prix,gasly,214.0,alpine,11.0
844,1131,72251.4647887324,2024,Austrian Grand Prix,leclerc,6.0,ferrari,12.0
839,1131,72269.33802816902,2024,Austrian Grand Prix,ocon,214.0,alpine,13.0
840,1131,72471.88571428572,2024,Austrian Grand Prix,stroll,117.0,aston_martin,14.0
848,1131,72480.91428571429,2024,Austrian Grand Prix,albon,3.0,williams,15.0
852,1131,72513.47142857143,2024,Austrian Grand Prix,tsunoda,215.0,rb,16.0
822,1131,72602.47142857143,2024,Austrian Grand Prix,bottas,15.0,sauber,17.0
855,1131,72966.85714285714,2024,Austrian Grand Prix,zhou,15.0,sauber,18.0
4,1131,73006.54285714286,2024,Austrian Grand Prix,alonso,117.0,aston_martin,19.0
858,1131,73465.31884057971,2024,Austrian Grand Prix,sargeant,3.0,williams,20.0
