raceId,adjusted_avg_laptime,year,DPS,driverRef,driverId,constructorRef,rank,inverse_adjustment_factor,avg_laptime,name
1129,90181.73094,2024,14,alonso,4,aston_martin,7,0.991718427,90934.81429,Canadian Grand Prix
1129,90268.36463,2024,13,stroll,840,aston_martin,8,0.991718427,91022.17143,Canadian Grand Prix
1129,90488.20484,2024,12,norris,846,mclaren,9,0.99722415,90740.08571,Canadian Grand Prix
1129,90578.23993,2024,11,piastri,857,mclaren,10,0.99722415,90830.37143,Canadian Grand Prix
1129,90589.94328,2024,10,ricciardo,817,rb,11,0.994463668,91094.27143,Canadian Grand Prix
1129,90746.34286,2024,9,russell,847,mercedes,12,1,90746.34286,Canadian Grand Prix
1129,90754.88571,2024,8,hamilton,1,mercedes,13,1,90754.88571,Canadian Grand Prix
1129,90931.2148,2024,7,tsunoda,852,rb,14,0.994463668,91437.44286,Canadian Grand Prix
1129,90939.4669,2024,6,zhou,855,sauber,15,0.980218281,92774.71014,Canadian Grand Prix
1129,91365.74281,2024,5,albon,848,williams,16,0.992060753,92096.92308,Canadian Grand Prix
1129,91449.60746,2024,4,sainz,832,ferrari,17,0.99308915,92086,Canadian Grand Prix
1129,91697.97306,2024,3,perez,815,red_bull,18,0.992746114,92368,Canadian Grand Prix
1129,93362.36295,2024,2,sargeant,858,williams,19,0.992060753,94109.52174,Canadian Grand Prix
1129,95418.68687,2024,1,leclerc,844,ferrari,20,0.99308915,96082.7,Canadian Grand Prix
1130,80250.507,2024,20,max_verstappen,830,red_bull,1,0.999303136,80306.4697,Spanish Grand Prix
1130,80340.09091,2024,19,norris,846,mclaren,2,1,80340.09091,Spanish Grand Prix
1130,80576.01515,2024,18,hamilton,1,mercedes,3,1,80576.01515,Spanish Grand Prix
1130,80644.65152,2024,17,russell,847,mercedes,4,1,80644.65152,Spanish Grand Prix
1130,80650.54545,2024,16,leclerc,844,ferrari,5,1,80650.54545,Spanish Grand Prix
1130,80776.59091,2024,15,sainz,832,ferrari,6,1,80776.59091,Spanish Grand Prix
1130,80817.98485,2024,14,piastri,857,mclaren,7,1,80817.98485,Spanish Grand Prix
1130,80907.71641,2024,13,gasly,842,alpine,8,0.995833333,81246.24242,Spanish Grand Prix
1130,80923.05412,2024,12,hulkenberg,807,haas,9,0.993762994,81430.93939,Spanish Grand Prix
1130,81056.54823,2024,11,ocon,839,alpine,10,0.995833333,81395.69697,Spanish Grand Prix
1130,81151.7573,2024,10,perez,815,red_bull,11,0.999303136,81208.34848,Spanish Grand Prix
1130,81190.94658,2024,9,albon,848,williams,12,0.98489011,82436.55385,Spanish Grand Prix
1130,81312.39489,2024,8,ricciardo,817,rb,13,0.988965517,82219.64615,Spanish Grand Prix
1130,81326.34271,2024,7,zhou,855,sauber,14,0.99445215,81780.04615,Spanish Grand Prix
1130,81460.83466,2024,6,alonso,4,aston_martin,15,0.997218359,81688.06154,Spanish Grand Prix
1130,81614.4706,2024,5,tsunoda,852,rb,16,0.988965517,82525.09231,Spanish Grand Prix
1130,81639.58793,2024,4,sargeant,858,williams,17,0.98489011,82892.07813,Spanish Grand Prix
1130,81702.54505,2024,3,stroll,840,aston_martin,18,0.997218359,81930.44615,Spanish Grand Prix
1130,81871.01135,2024,2,kevin_magnussen,825,haas,19,0.993762994,82384.84615,Spanish Grand Prix
1130,81905.22095,2024,1,bottas,822,sauber,20,0.99445215,82362.15385,Spanish Grand Prix
1131,71096.14453,2024,20,sainz,832,ferrari,1,0.996150885,71370.85915,Austrian Grand Prix
1131,71142.07882,2024,19,russell,847,mercedes,2,0.99768697,71307.01408,Austrian Grand Prix
1131,71168.86179,2024,18,piastri,857,mclaren,3,0.99768697,71333.85915,Austrian Grand Prix
1131,71467.26856,2024,17,hamilton,1,mercedes,4,0.99768697,71632.95775,Austrian Grand Prix
1131,71569.29303,2024,16,norris,846,mclaren,5,0.99768697,71735.21875,Austrian Grand Prix
1131,71598.50217,2024,15,hulkenberg,807,haas,6,0.993474088,72068.8169,Austrian Grand Prix
1131,71650.92698,2024,14,gasly,842,alpine,7,0.992711929,72176.95775,Austrian Grand Prix
1131,71686.19374,2024,13,kevin_magnussen,825,haas,8,0.993474088,72157.08451,Austrian Grand Prix
1131,71690.85915,2024,12,max_verstappen,830,red_bull,9,1,71690.85915,Austrian Grand Prix
1131,71742.63399,2024,11,ocon,839,alpine,10,0.992711929,72269.33803,Austrian Grand Prix
1131,71825.38076,2024,10,bottas,822,sauber,11,0.989296636,72602.47143,Austrian Grand Prix
1131,71835.46368,2024,9,ricciardo,817,rb,12,0.995384615,72168.5493,Austrian Grand Prix
1131,71861.01158,2024,8,stroll,840,aston_martin,13,0.991570881,72471.88571,Austrian Grand Prix
1131,71869.96405,2024,7,albon,848,williams,14,0.991570881,72480.91429,Austrian Grand Prix
1131,71973.36061,2024,6,leclerc,844,ferrari,15,0.996150885,72251.46479,Austrian Grand Prix
1131,72077.04225,2024,5,perez,815,red_bull,16,1,72077.04225,Austrian Grand Prix
1131,72178.79387,2024,4,tsunoda,852,rb,17,0.995384615,72513.47143,Austrian Grand Prix
1131,72185.86632,2024,3,zhou,855,sauber,18,0.989296636,72966.85714,Austrian Grand Prix
1131,72391.16204,2024,2,alonso,4,aston_martin,19,0.991570881,73006.54286,Austrian Grand Prix
1131,72846.07094,2024,1,sargeant,858,williams,20,0.991570881,73465.31884,Austrian Grand Prix
